diacritic,pronunciation,label,values,triggers,weight
null_53,null,nominalizer,"{'e_2', 'a_2'}","{('null', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",9.8
VOICE_1,VOICE,VOICE,set(),set(),10.899999999999999
VOICE_2,VOICE,VOICE,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.499999999999998
TILLDIM_1,TILLDIM,TILLDIM,set(),set(),10.6
TILLDIM_2,TILLDIM,TILLDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
MUSHROOM_1,MUSHROOM,MUSHROOM,set(),set(),10.1
MUSHROOM_2,MUSHROOM,MUSHROOM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
LIZARD_1,LIZARD,LIZARD,set(),set(),10.1
LIZARD_2,LIZARD,LIZARD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
TRACTOR_1,TRACTOR,TRACTOR,set(),set(),10.399999999999999
TRACTOR_2,TRACTOR,TRACTOR,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
DARKNESS_1,DARKNESS,DARKNESS,set(),set(),10.0
DARKNESS_2,DARKNESS,DARKNESS,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
SNAILB_1,SNAILB,SNAILB,set(),set(),10.1
SNAILB_2,SNAILB,SNAILB,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
SEED_1,SEED,SEED,set(),set(),10.6
SEED_2,SEED,SEED,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
STRAWBERRY_3,STRAWBERRY,STRAWBERRY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.4
STRAWBERRY_4,STRAWBERRY,STRAWBERRY,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",9.9
STREAM_1,STREAM,STREAM,set(),set(),10.1
STREAM_2,STREAM,STREAM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
HICCUP_1,HICCUP,HICCUP,set(),set(),10.0
HICCUP_2,HICCUP,HICCUP,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
SHIT_1,SHIT,SHIT,set(),set(),10.899999999999999
SHIT_2,SHIT,SHIT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
PENCIL_3,PENCIL,PENCIL,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.6
PENCIL_4,PENCIL,PENCIL,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.700000000000001
BUCKET_1,BUCKET,BUCKET,set(),set(),10.2
BUCKET_2,BUCKET,BUCKET,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
SOCKDIMB_3,SOCKDIMB,SOCKDIMB,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
SOCKDIMB_4,SOCKDIMB,SOCKDIMB,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.700000000000001
CENTDIM_1,CENTDIM,CENTDIM,set(),set(),10.699999999999998
CENTDIM_2,CENTDIM,CENTDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
LIGHT_3,LIGHT,LIGHT,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
LIGHT_4,LIGHT,LIGHT,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
WRIST_1,WRIST,WRIST,set(),set(),10.1
WRIST_2,WRIST,WRIST,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SHEEPDIM_1,SHEEPDIM,SHEEPDIM,set(),set(),10.399999999999999
SHEEPDIM_2,SHEEPDIM,SHEEPDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.499999999999998
HANDDIM_3,HANDDIM,HANDDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.2
HANDDIM_4,HANDDIM,HANDDIM,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
SCISSOR_1,SCISSOR,SCISSOR,set(),set(),10.1
SCISSOR_2,SCISSOR,SCISSOR,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.2
LEG_3,LEG,LEG,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
LEG_4,LEG,LEG,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
CROCODILE_1,CROCODILE,CROCODILE,set(),set(),10.2
CROCODILE_2,CROCODILE,CROCODILE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
PLANTDIM_1,PLANTDIM,PLANTDIM,set(),set(),10.1
PLANTDIM_2,PLANTDIM,PLANTDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
PROBLEM_1,PROBLEM,PROBLEM,set(),set(),10.1
PROBLEM_2,PROBLEM,PROBLEM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.2
CAMEL_1,CAMEL,CAMEL,set(),set(),10.399999999999999
CAMEL_2,CAMEL,CAMEL,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
HUMP_1,HUMP,HUMP,set(),set(),10.799999999999999
HUMP_2,HUMP,HUMP,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
PUBLICITY_1,PUBLICITY,PUBLICITY,set(),set(),10.1
PUBLICITY_2,PUBLICITY,PUBLICITY,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
WOLF_1,WOLF,WOLF,set(),set(),13.59999999999999
WOLF_2,WOLF,WOLF,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.299999999999992
PIGLETDIM_1,PIGLETDIM,PIGLETDIM,set(),set(),10.999999999999998
PIGLETDIM_2,PIGLETDIM,PIGLETDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BOTTOM_1,BOTTOM,BOTTOM,set(),set(),10.2
BOTTOM_2,BOTTOM,BOTTOM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
HANDLEA_1,HANDLEA,HANDLEA,set(),set(),10.1
HANDLEA_2,HANDLEA,HANDLEA,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
SCREW_1,SCREW,SCREW,set(),set(),10.1
SCREW_2,SCREW,SCREW,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
FISHINGLINE_1,FISHINGLINE,FISHINGLINE,set(),set(),10.1
FISHINGLINE_2,FISHINGLINE,FISHINGLINE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
RACKET_1,RACKET,RACKET,set(),set(),11.099999999999998
RACKET_2,RACKET,RACKET,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.1
ENCLOSURE_1,ENCLOSURE,ENCLOSURE,set(),set(),10.499999999999998
ENCLOSURE_2,ENCLOSURE,ENCLOSURE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
FELTTIPPEN_1,FELTTIPPEN,FELTTIPPEN,set(),set(),10.299999999999999
FELTTIPPEN_2,FELTTIPPEN,FELTTIPPEN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
LIFESAVER_1,LIFESAVER,LIFESAVER,set(),set(),10.2
LIFESAVER_2,LIFESAVER,LIFESAVER,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
POLICE_1,POLICE,POLICE,set(),set(),10.1
POLICE_2,POLICE,POLICE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
PYJAMASDIM_1,PYJAMASDIM,PYJAMASDIM,set(),set(),10.399999999999999
PYJAMASDIM_2,PYJAMASDIM,PYJAMASDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.099999999999998
CAROUSEL_3,CAROUSEL,CAROUSEL,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.6
CAROUSEL_4,CAROUSEL,CAROUSEL,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.4
TROUSERS_1,TROUSERS,TROUSERS,set(),set(),10.299999999999999
TROUSERS_2,TROUSERS,TROUSERS,set(),"{('null', frozenset({'-atomic'})), ('null', frozenset())}",10.299999999999999
PYJAMAS_1,PYJAMAS,PYJAMAS,set(),set(),10.499999999999998
PYJAMAS_2,PYJAMAS,PYJAMAS,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
BLITZ_1,BLITZ,BLITZ,set(),set(),10.1
BLITZ_2,BLITZ,BLITZ,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
NAME_1,NAME,NAME,set(),set(),10.499999999999998
NAME_2,NAME,NAME,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.8
NAPPY_3,NAPPY,NAPPY,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.6
NAPPY_4,NAPPY,NAPPY,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.9
GARAGE_1,GARAGE,GARAGE,set(),set(),10.2
GARAGE_2,GARAGE,GARAGE,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
AFTERNOON_1,AFTERNOON,AFTERNOON,set(),set(),10.1
AFTERNOON_2,AFTERNOON,AFTERNOON,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SNOW_1,SNOW,SNOW,set(),set(),10.299999999999999
SNOW_2,SNOW,SNOW,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.799999999999999
STORM_1,STORM,STORM,set(),set(),10.0
STORM_2,STORM,STORM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
WEEK_1,WEEK,WEEK,set(),set(),11.399999999999999
WEEK_2,WEEK,WEEK,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.399999999999999
HANDBAGDIM_1,HANDBAGDIM,HANDBAGDIM,set(),set(),10.1
HANDBAGDIM_2,HANDBAGDIM,HANDBAGDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
TONGUE_1,TONGUE,TONGUE,set(),set(),10.2
TONGUE_2,TONGUE,TONGUE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.299999999999999
CAPBDIM_1,CAPBDIM,CAPBDIM,set(),set(),10.0
CAPBDIM_2,CAPBDIM,CAPBDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
KEYA_1,KEYA,KEYA,set(),set(),10.2
KEYA_2,KEYA,KEYA,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
LIGHTHOUSE_1,LIGHTHOUSE,LIGHTHOUSE,set(),set(),10.1
LIGHTHOUSE_2,LIGHTHOUSE,LIGHTHOUSE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.6
WHEELA_1,WHEELA,WHEELA,set(),set(),10.2
WHEELA_2,WHEELA,WHEELA,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SOFA_3,SOFA,SOFA,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
SOFA_4,SOFA,SOFA,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.9
HORSEY_1,HORSEY,HORSEY,set(),set(),10.0
HORSEY_2,HORSEY,HORSEY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
NAILDIM_1,NAILDIM,NAILDIM,set(),set(),10.299999999999999
NAILDIM_2,NAILDIM,NAILDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
BRUSH_1,BRUSH,BRUSH,set(),set(),10.0
BRUSH_2,BRUSH,BRUSH,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
FORCE_1,FORCE,FORCE,set(),set(),10.1
FORCE_2,FORCE,FORCE,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
CAT_3,CAT,CAT,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.8
CAT_4,CAT,CAT,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.800000000000002
WHISTLE_1,WHISTLE,WHISTLE,set(),set(),10.1
WHISTLE_2,WHISTLE,WHISTLE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
KAZOO_1,KAZOO,KAZOO,set(),set(),10.1
KAZOO_2,KAZOO,KAZOO,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BALLOONDIM_3,BALLOONDIM,BALLOONDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
BALLOONDIM_4,BALLOONDIM,BALLOONDIM,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.500000000000002
CONTOUR_1,CONTOUR,CONTOUR,set(),set(),10.0
CONTOUR_2,CONTOUR,CONTOUR,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
CHEEK_1,CHEEK,CHEEK,set(),set(),10.299999999999999
CHEEK_2,CHEEK,CHEEK,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.6
MALEDIM_1,MALEDIM,MALEDIM,set(),set(),10.299999999999999
MALEDIM_2,MALEDIM,MALEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.2
CHEEK_3,CHEEK,CHEEK,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
CHEEK_4,CHEEK,CHEEK,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
STAINDIM_1,STAINDIM,STAINDIM,set(),set(),10.1
STAINDIM_2,STAINDIM,STAINDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
NETTINGDIM_1,NETTINGDIM,NETTINGDIM,set(),set(),10.6
NETTINGDIM_2,NETTINGDIM,NETTINGDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
TVB_1,TVB,TVB,set(),set(),10.1
TVB_2,TVB,TVB,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
REMOTECONTROL_1,REMOTECONTROL,REMOTECONTROL,set(),set(),10.6
REMOTECONTROL_2,REMOTECONTROL,REMOTECONTROL,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
VIDEOCAMERA_1,VIDEOCAMERA,VIDEOCAMERA,set(),set(),10.1
VIDEOCAMERA_2,VIDEOCAMERA,VIDEOCAMERA,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
RASPBERRYA_1,RASPBERRYA,RASPBERRYA,set(),set(),10.2
RASPBERRYA_2,RASPBERRYA,RASPBERRYA,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SPRING_1,SPRING,SPRING,set(),set(),10.6
SPRING_2,SPRING,SPRING,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
RASPBERRYA_3,RASPBERRYA,RASPBERRYA,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
RASPBERRYA_4,RASPBERRYA,RASPBERRYA,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
FLOWER_3,FLOWER,FLOWER,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
FLOWER_4,FLOWER,FLOWER,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
BAND_1,BAND,BAND,set(),set(),10.1
BAND_2,BAND,BAND,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
DRUMB_1,DRUMB,DRUMB,set(),set(),10.2
DRUMB_2,DRUMB,DRUMB,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
TRUMPET_3,TRUMPET,TRUMPET,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.2
TRUMPET_4,TRUMPET,TRUMPET,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.4
RUN_3,RUN,RUN,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
RUN_4,RUN,RUN,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
SIGNOR_1,SIGNOR,SIGNOR,set(),set(),11.099999999999996
SIGNOR_2,SIGNOR,SIGNOR,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",9.9
TURN_1,TURN,TURN,set(),set(),10.2
TURN_2,TURN,TURN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.899999999999999
TURTLEDIM_1,TURTLEDIM,TURTLEDIM,set(),set(),10.1
TURTLEDIM_2,TURTLEDIM,TURTLEDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
REINDEER_1,REINDEER,REINDEER,set(),set(),10.0
REINDEER_2,REINDEER,REINDEER,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SHOVEL_1,SHOVEL,SHOVEL,set(),set(),10.0
SHOVEL_2,SHOVEL,SHOVEL,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
FELTTIPPEN_3,FELTTIPPEN,FELTTIPPEN,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.2
FELTTIPPEN_4,FELTTIPPEN,FELTTIPPEN,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
RULER_1,RULER,RULER,set(),set(),10.0
RULER_2,RULER,RULER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
TRUCK_3,TRUCK,TRUCK,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.399999999999999
TRUCK_4,TRUCK,TRUCK,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset({'-atomic'})), ('null', frozenset())}",9.8
PASTEBOARD_1,PASTEBOARD,PASTEBOARD,set(),set(),10.2
PASTEBOARD_2,PASTEBOARD,PASTEBOARD,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.6
TRIAL_1,TRIAL,TRIAL,set(),set(),10.0
TRIAL_2,TRIAL,TRIAL,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.2
CONTOUR_3,CONTOUR,CONTOUR,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
CONTOUR_4,CONTOUR,CONTOUR,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
LENS_1,LENS,LENS,set(),set(),10.0
LENS_2,LENS,LENS,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
PROFILE_1,PROFILE,PROFILE,set(),set(),10.1
PROFILE_2,PROFILE,PROFILE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
NOSEAUG_1,NOSEAUG,NOSEAUG,set(),set(),10.1
NOSEAUG_2,NOSEAUG,NOSEAUG,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SHEETA_1,SHEETA,SHEETA,set(),set(),11.499999999999998
SHEETA_2,SHEETA,SHEETA,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.499999999999998
JAR_1,JAR,JAR,set(),set(),10.1
JAR_2,JAR,JAR,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
MATDIM_1,MATDIM,MATDIM,set(),set(),10.1
MATDIM_2,MATDIM,MATDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
STREET_1,STREET,STREET,set(),set(),10.6
STREET_2,STREET,STREET,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
FATHER_1,FATHER,FATHER,set(),set(),10.1
FATHER_2,FATHER,FATHER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BULLDOG_1,BULLDOG,BULLDOG,set(),set(),10.1
BULLDOG_2,BULLDOG,BULLDOG,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SPIN_1,SPIN,SPIN,set(),set(),10.1
SPIN_2,SPIN,SPIN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
CANDLEDIM_1,CANDLEDIM,CANDLEDIM,set(),set(),10.499999999999998
CANDLEDIM_2,CANDLEDIM,CANDLEDIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.4
CANDLEDIM_3,CANDLEDIM,CANDLEDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.899999999999999
CANDLEDIM_4,CANDLEDIM,CANDLEDIM,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
REPLY_1,REPLY,REPLY,set(),set(),10.0
REPLY_2,REPLY,REPLY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
CAPB_1,CAPB,CAPB,set(),set(),10.0
CAPB_2,CAPB,CAPB,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
MARKETDIM_1,MARKETDIM,MARKETDIM,set(),set(),10.1
MARKETDIM_2,MARKETDIM,MARKETDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
HAT_3,HAT,HAT,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
HAT_4,HAT,HAT,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.4
BANANA_1,BANANA,BANANA,set(),set(),10.1
BANANA_2,BANANA,BANANA,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
GIRAFFE_1,GIRAFFE,GIRAFFE,set(),set(),10.999999999999998
GIRAFFE_2,GIRAFFE,GIRAFFE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.099999999999998
BABYBOTTLE_1,BABYBOTTLE,BABYBOTTLE,set(),set(),10.0
BABYBOTTLE_2,BABYBOTTLE,BABYBOTTLE,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.2
SIREN_1,SIREN,SIREN,set(),set(),10.1
SIREN_2,SIREN,SIREN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
METER_1,METER,METER,set(),set(),10.1
METER_2,METER,METER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BEARD_1,BEARD,BEARD,set(),set(),10.1
BEARD_2,BEARD,BEARD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
PACKAGEDIM_3,PACKAGEDIM,PACKAGEDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.6
PACKAGEDIM_4,PACKAGEDIM,PACKAGEDIM,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
RIBBON_1,RIBBON,RIBBON,set(),set(),10.7
RIBBON_2,RIBBON,RIBBON,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
LITTLEFINGER_1,LITTLEFINGER,LITTLEFINGER,set(),set(),10.0
LITTLEFINGER_2,LITTLEFINGER,LITTLEFINGER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
KNOTDIM_1,KNOTDIM,KNOTDIM,set(),set(),10.2
KNOTDIM_2,KNOTDIM,KNOTDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
DRAWER_1,DRAWER,DRAWER,set(),set(),10.2
DRAWER_2,DRAWER,DRAWER,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
BREATHLESSNESS_1,BREATHLESSNESS,BREATHLESSNESS,set(),set(),10.0
BREATHLESSNESS_2,BREATHLESSNESS,BREATHLESSNESS,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
DRAWERS_1,DRAWERS,DRAWERS,set(),set(),10.0
DRAWERS_2,DRAWERS,DRAWERS,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
STICK_1,STICK,STICK,set(),set(),10.299999999999999
STICK_2,STICK,STICK,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.899999999999999
TOY_1,TOY,TOY,set(),set(),10.1
TOY_2,TOY,TOY,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
COMB_1,COMB,COMB,set(),set(),10.0
COMB_2,COMB,COMB,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.2
SAW_1,SAW,SAW,set(),set(),10.1
SAW_2,SAW,SAW,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
SOLDIER_1,SOLDIER,SOLDIER,set(),set(),10.6
SOLDIER_2,SOLDIER,SOLDIER,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.1
GUN_1,GUN,GUN,set(),set(),10.1
GUN_2,GUN,GUN,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
MEDICINE_1,MEDICINE,MEDICINE,set(),set(),10.1
MEDICINE_2,MEDICINE,MEDICINE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
CRUMBDIM_1,CRUMBDIM,CRUMBDIM,set(),set(),10.1
CRUMBDIM_2,CRUMBDIM,CRUMBDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
FINGER_5,FINGER,FINGER,set(),"{('a', frozenset({'-atomic'})), ('null', frozenset())}",10.2
FINGER_6,FINGER,FINGER,set(),"{('a', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.8
ARMS_1,ARMS,ARMS,set(),set(),10.1
ARMS_2,ARMS,ARMS,set(),"{('a', frozenset({'-atomic'})), ('null', frozenset())}",10.0
TRAIL_1,TRAIL,TRAIL,set(),set(),11.299999999999997
TRAIL_2,TRAIL,TRAIL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.199999999999998
PISTOL_1,PISTOL,PISTOL,set(),set(),13.999999999999993
PISTOL_2,PISTOL,PISTOL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",16.299999999999994
BASIN_1,BASIN,BASIN,set(),set(),10.1
BASIN_2,BASIN,BASIN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
GALLEON_1,GALLEON,GALLEON,set(),set(),10.1
GALLEON_2,GALLEON,GALLEON,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
VEIL_1,VEIL,VEIL,set(),set(),10.1
VEIL_2,VEIL,VEIL,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.6
SKULL_1,SKULL,SKULL,set(),set(),10.1
SKULL_2,SKULL,SKULL,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
MONTH_1,MONTH,MONTH,set(),set(),10.0
MONTH_2,MONTH,MONTH,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SUBWAY_1,SUBWAY,SUBWAY,set(),set(),10.0
SUBWAY_2,SUBWAY,SUBWAY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
WEDDING_1,WEDDING,WEDDING,set(),set(),10.6
WEDDING_2,WEDDING,WEDDING,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
HANDLEB_1,HANDLEB,HANDLEB,set(),set(),10.1
